qacc,sacc,qlen,length,pident,qstart,qend,sstart,send,evalue,bitscore,alignment_coverage
group_3365,SRR13684777.contig00029,456,424,100.0,1,424,61710,61287,0.0,765.0,0.9298245614035088
group_33666,JACVHI010000031.1,414,414,100.0,1,414,130,543,0.0,747.0,1.0
group_33667,SRR13684777.contig00032,492,492,100.0,1,492,53620,54111,0.0,888.0,1.0
group_33689,SPVP170162.contig00022,735,724,99.724,12,735,3441,4164,0.0,1297.0,0.9850340136054422
group_33694,SPVP140259.contig00041,378,378,99.735,1,378,1793,2170,0.0,678.0,1.0
group_3375,NZ_JABCBN010000003,177,177,100.0,1,177,366409,366585,1.62e-86,320.0,1.0
group_3376,SPVP140090.contig00007,732,732,98.77,1,732,32689,31958,0.0,1280.0,1.0
group_3377,DADYHI010000033,411,412,98.786,1,411,2903,2496,0.0,717.0,1.002433090024331
group_3378,SPVP140212.contig00001,657,657,99.848,1,657,538106,537450,0.0,1181.0,1.0
group_338,SRR16324073.contig00003,1065,1065,95.869,1,1065,304028,302964,0.0,1723.0,1.0
group_3382,SPVP170162.contig00005,315,313,83.706,1,312,102007,101708,1.4099999999999999e-90,334.0,0.9936507936507937
group_3392,NZ_JABCFE010000007,606,606,99.67,1,606,28549,27944,0.0,1085.0,1.0
group_3394,SPVP140285.contig00026,798,798,100.0,1,798,7324,8121,0.0,1440.0,1.0
group_33976,SPVP170049.contig00034,399,399,99.248,1,399,3624,3226,0.0,707.0,1.0
group_33977,SPVP170162.contig00015,450,450,100.0,1,450,55440,55889,0.0,812.0,1.0
group_33978,JAJGNV010000039.1,501,502,99.602,1,501,694,193,0.0,893.0,1.001996007984032
group_33979,SPVP170162.contig00015,491,491,99.593,1,491,54101,54589,0.0,870.0,1.0
group_33980,SPVP170102.contig00016,465,465,99.57,1,465,14482,14946,0.0,830.0,1.0
group_33982,NZ_CP046785,924,924,99.892,1,924,2446526,2447449,0.0,1663.0,1.0
group_33983,NZ_NNKS01000370,543,543,99.816,1,543,123,665,0.0,976.0,1.0
group_3407,DADYHI010000010,3432,3225,94.078,208,3432,105074,101850,0.0,4956.0,0.9396853146853147
group_34088,VP15198.contig00023,906,906,99.227,1,906,2797,3702,0.0,1603.0,1.0
group_34091,NZ_JABCBN010000022,270,270,99.63,1,270,12716,12985,3.65e-135,483.0,1.0
group_34094,SPVP170162.contig00027,933,933,99.893,1,933,1482,2414,0.0,1679.0,1.0
group_34095,VP11139.contig00079,489,490,99.796,1,489,514,25,0.0,876.0,1.0020449897750512
group_3419,NZ_JABCFE010000001,1569,1569,89.739,1,1569,1738181,1736622,0.0,2108.0,1.0
group_34192,SRR19641559.contig00036,213,213,100.0,1,213,1011,799,5.76e-106,385.0,1.0
group_3425,SPVP110054.contig00014,588,505,89.109,1,505,62905,63409,0.0,664.0,0.858843537414966
group_34256,NZ_JNSU02000035,495,495,100.0,1,495,2245,2739,0.0,893.0,1.0
group_34257,SPVP150045.contig00008,873,850,98.824,24,873,2331,3180,0.0,1489.0,0.9736540664375716
group_3427,SPVP140212.contig00001,342,342,95.906,1,342,535288,534947,9.100000000000001e-157,554.0,1.0
group_34279,SRR17888663.contig00003,1047,1048,96.947,1,1047,347794,346747,0.0,1743.0,1.0009551098376313
group_34284,SPVP140212.contig00024,756,756,96.693,1,756,3914,4669,0.0,1251.0,1.0
group_34287,NZ_JABCFE010000003,660,660,100.0,1,660,10553,9894,0.0,1191.0,1.0
group_3429,VP11139.contig00011,582,582,96.048,1,582,55680,56261,0.0,947.0,1.0
group_34290,VP07003.contig00001,2559,2559,99.922,1,2559,539863,542421,0.0,4607.0,1.0
group_34291,SRR11823746.contig00027,885,885,96.045,1,885,4637,3753,0.0,1439.0,1.0
group_34292,SRR11823746.contig00027,423,423,98.818,1,423,3605,3183,0.0,741.0,1.0
group_34307,NZ_NNEL01000051,441,441,100.0,1,441,2116,1676,0.0,796.0,1.0
group_3431,SPVP170098.contig00003,1242,1244,93.81,1,1242,394754,393513,0.0,1883.0,1.001610305958132
group_34312,SPVP170011.contig00046,450,447,98.434,4,450,718,273,0.0,772.0,0.9933333333333333
group_34321,SPVP140259.contig00029,435,435,98.391,1,435,5836,5402,0.0,754.0,1.0
group_34324,SRR19641559.contig00021,411,411,98.783,1,411,12784,13194,0.0,719.0,1.0
group_34332,JACVHJ010000048.1,903,903,99.779,1,903,11136,10234,0.0,1620.0,1.0
group_34340,SPVP170098.contig00046,429,429,96.037,1,429,1142,1570,0.0,698.0,1.0
group_34343,VP10022.contig00018,438,438,99.772,1,438,2124,2561,0.0,786.0,1.0
group_34344,NZ_NNEL01000050,654,654,97.706,1,654,8527,9180,0.0,1113.0,1.0
group_34345,SRR11823751.contig00003,366,366,99.18,1,366,6790,7155,0.0,647.0,1.0
group_34369,SPVP170102.contig00015,510,510,100.0,1,510,6280,5771,0.0,921.0,1.0
group_34376,VP11139.contig00040,360,360,100.0,1,360,1739,1380,0.0,650.0,1.0
group_34381,SPVP140285.contig00027,450,450,99.556,1,450,4419,3970,0.0,803.0,1.0
group_34382,AAXOXW010000037,477,477,98.952,1,477,1689,1213,0.0,838.0,1.0
group_34392,SPVP170162.contig00020,618,618,100.0,1,618,17650,18267,0.0,1115.0,1.0
group_3441,DADYHI010000008,381,381,90.551,1,381,51115,51495,4.96e-148,526.0,1.0
group_34416,AAXNRW010000023,642,642,98.287,1,642,4636,3995,0.0,1109.0,1.0
group_34418,SRR19641559.contig00034,336,335,96.418,3,336,637,303,1.32e-154,547.0,0.9970238095238095
group_3442,SPVP140090.contig00007,693,693,92.929,1,693,11102,10413,0.0,1028.0,1.0
group_34436,JACVHJ010000014.1,1428,1420,99.648,9,1428,4647,6066,0.0,2539.0,0.9943977591036415
group_34437,SRR18609788.contig00050,366,366,99.727,1,366,1550,1185,0.0,656.0,1.0
group_34446,NZ_JABCBN010000023,579,579,97.582,1,579,11614,11036,0.0,982.0,1.0
group_34451,SPVP140090.contig00023,459,459,99.564,1,459,111,569,0.0,820.0,1.0
group_34459,VP11139.contig00046,300,300,99.333,1,300,1736,2035,2.5699999999999997e-150,533.0,1.0
group_34475,SRR18762455.contig00018,678,678,98.23,1,678,10850,11527,0.0,1169.0,1.0
group_34481,JAJGNV010000047.1,591,591,99.492,1,591,47,637,0.0,1053.0,1.0
group_34482,NZ_JABCCB010000017,606,539,99.443,68,606,3228,2690,0.0,959.0,0.8894389438943895
group_34483,SPVP140259.contig00024,534,534,99.813,1,534,6969,6437,0.0,956.0,1.0
group_34484,SPVP140259.contig00024,441,440,93.182,2,441,5838,6277,0.0,659.0,0.9977324263038548
group_34485,VP07269.contig00029,324,324,98.457,1,324,5325,5648,5.78e-159,563.0,1.0
group_34486,SPVP140259.contig00024,1203,1203,97.423,1,1203,8158,6956,0.0,2030.0,1.0
group_34495,NZ_CP046785,549,549,98.543,1,549,2457820,2458367,0.0,951.0,1.0
group_3450,NZ_MUXG01000004,162,162,75.926,1,162,434944,435090,6.21e-28,126.0,1.0
group_34506,JACVHJ010000050.1,108,108,99.074,1,108,1425,1532,1.0700000000000001e-47,191.0,1.0
group_34546,NZ_NNEL01000051,885,878,98.861,9,885,1045,168,0.0,1535.0,0.992090395480226
group_3455,SPVP140260.contig00008,318,318,99.371,1,318,59374,59057,4.65e-160,565.0,1.0
group_34558,VP11139.contig00045,216,216,98.611,1,216,534,749,3.03e-103,377.0,1.0
group_34564,VP11139.contig00036,687,687,97.817,1,687,1586,900,0.0,1172.0,1.0
group_34587,SPVP140107.contig00041,279,279,97.849,1,279,548,270,1.6e-133,477.0,1.0
group_34601,SRR18763195.contig00018,426,361,99.446,66,426,33506,33866,0.0,643.0,0.8474178403755869
group_34620,SRR19641559.contig00022,354,354,97.74,1,354,6958,6605,2.08e-171,603.0,1.0
group_3464,VP10022.contig00002,609,609,100.0,1,609,754047,754655,0.0,1099.0,1.0
group_34643,SRR11823751.contig00042,531,531,93.597,1,531,3909,4439,0.0,805.0,1.0
group_3466,SRR17888663.contig00025,1122,1122,100.0,1,1122,60061,61182,0.0,2024.0,1.0
group_34665,SPVP150169.contig00027,405,405,96.79,1,405,288,692,0.0,673.0,1.0
group_34666,VP10022.contig00023,555,555,97.117,1,555,18912,19466,0.0,930.0,1.0
group_34667,SPVP170102.contig00015,537,537,98.324,1,537,12050,11514,0.0,929.0,1.0
group_34668,SPVP140259.contig00025,513,471,99.363,43,513,4961,5431,0.0,837.0,0.9181286549707602
group_34669,VP10022.contig00023,222,222,99.55,1,222,19463,19684,3.34e-109,397.0,1.0
group_34674,SPVP110054.contig00005,399,399,99.248,1,399,128,526,0.0,707.0,1.0
group_3473,SPVP170102.contig00002,294,278,86.331,1,276,121991,121717,3.5100000000000003e-85,317.0,0.9455782312925171
group_34731,NZ_NNHO01000050,423,423,99.291,1,423,5108,5530,0.0,750.0,1.0
group_34736,VP07003.contig00028,219,220,99.091,1,219,14105,13886,5.94e-106,385.0,1.004566210045662
group_3475,SPVP170102.contig00001,339,303,95.38,37,339,423395,423697,1.34e-135,484.0,0.8938053097345132
group_34756,NZ_BAVK01000029,303,303,98.02,1,303,2625,2323,1.64e-146,520.0,1.0
group_34757,NZ_NNHO01000066,213,213,99.531,1,213,1493,1705,2.4499999999999998e-104,380.0,1.0
group_34766,VP15198.contig00008,549,549,100.0,1,549,217841,217293,0.0,991.0,1.0
group_34768,VP10022.contig00028,285,285,100.0,1,285,2439,2723,6.53e-145,515.0,1.0
group_3477,VP11139.contig00011,309,270,85.185,13,282,33497,33766,1.9199999999999998e-82,307.0,0.8737864077669902
group_34772,SPVP170162.contig00015,846,846,98.582,1,846,52575,53420,0.0,1472.0,1.0
group_348,NZ_JABCFE010000003,2409,2409,100.0,1,2409,26372,23964,0.0,4345.0,1.0
group_3484,AAXOXW010000034,540,477,74.633,1,476,9856,9381,3.5099999999999997e-82,308.0,0.8833333333333333
group_34881,NZ_CP051100,429,429,98.135,1,429,3287530,3287958,0.0,738.0,1.0
group_34931,VP11139.contig00026,666,666,100.0,1,666,5004,4339,0.0,1202.0,1.0
group_3503,SPVP140090.contig00003,234,234,98.718,1,234,192441,192674,5.62e-113,409.0,1.0
group_3508,SPVP140212.contig00001,1629,1623,90.08,1,1623,519140,517533,0.0,2197.0,0.996316758747698
group_35095,SPVP150139.contig00025,774,774,96.899,1,774,16209,16979,0.0,1287.0,1.0
group_3512,JADQEE010000005.1,561,561,97.683,1,561,242276,241716,0.0,954.0,1.0
group_35145,VP11139.contig00050,483,483,99.379,1,483,704,222,0.0,858.0,1.0
group_35163,NZ_JABCBN010000053,759,759,98.155,1,759,2633,3391,0.0,1306.0,1.0
group_35164,NZ_JABCBN010000053,136,136,100.0,1,136,3363,3498,2.1400000000000002e-64,246.0,1.0
group_352,VP06050.contig00038,1146,1146,97.033,1,1146,1193,48,0.0,1914.0,1.0
group_3523,DADYHI010000005,516,426,99.765,1,426,149835,150260,0.0,765.0,0.8255813953488372
group_3524,NZ_JAFLNR010000001,1119,1118,100.0,2,1119,622016,620899,0.0,2017.0,0.9991063449508489
group_3525,SRR18763195.contig00002,240,220,86.364,8,227,344358,344577,5.42e-69,262.0,0.9166666666666666
group_3528,SPVP110054.contig00015,222,222,99.55,1,222,63344,63123,3.34e-109,397.0,1.0
group_3534,SPVP140212.contig00005,1776,1776,97.691,1,1776,282807,281032,0.0,3019.0,1.0
group_35353,SPVP170146.contig00001,1662,1633,78.873,1,1633,599032,600664,0.0,1390.0,0.9825511432009627
group_35363,SRR11350400.contig00032,786,786,98.473,1,786,10906,11691,0.0,1364.0,1.0
group_3537,VP06050.contig00005,636,636,99.528,1,636,178320,178955,0.0,1134.0,1.0
group_354,NZ_CP051100,3249,3249,94.645,1,3249,776311,773069,0.0,5072.0,1.0
group_35422,SRR17888663.contig00014,225,225,100.0,1,225,97046,96822,1.88e-112,407.0,1.0
group_3543,VP06050.contig00005,432,432,99.769,1,432,272335,271904,0.0,775.0,1.0
group_35443,NZ_JABCBN010000052,144,144,97.917,1,144,528,671,2.28e-64,247.0,1.0
group_3545,NZ_JABCBN010000003,1947,1947,100.0,1,1947,220868,222814,0.0,3512.0,1.0
group_35457,SRR19641559.contig00022,627,627,99.841,1,627,4568,3943,0.0,1123.0,1.0
group_35487,NZ_JACBSZ010000001,309,309,100.0,1,309,353137,353445,6.68e-158,558.0,1.0
group_35488,ABDZFE010000011,1272,1270,96.142,3,1272,209336,208067,0.0,2070.0,0.9984276729559748
group_35489,SRR4016801.contig00011,1299,1299,97.691,1,1299,102803,104098,0.0,2206.0,1.0
group_35490,VP07269.contig00011,1233,1148,72.387,29,1175,23807,22661,4.54e-180,635.0,0.9310624493106245
group_35491,ABDZFE010000011,201,186,84.409,1,186,210979,211164,1.04e-51,205.0,0.9253731343283582
group_3550,SPVP140259.contig00004,387,387,99.225,1,387,350291,349905,0.0,685.0,1.0
group_3551,NZ_JABCCB010000005,1374,1362,96.476,1,1362,125674,127035,0.0,2241.0,0.9912663755458515
group_3552,SRR18609788.contig00010,270,261,83.525,10,270,137059,136799,2.8100000000000003e-73,278.0,0.9666666666666667
group_35541,SPVP140212.contig00024,654,654,97.706,1,654,8239,8892,0.0,1113.0,1.0
group_356,VP11139.contig00006,1089,1084,65.037,1,1076,232630,231555,6.81e-57,225.0,0.9954086317722681
group_35607,AAXNRW010000020,408,408,92.892,1,408,6337,6744,6.95e-172,606.0,1.0
group_35608,SPVP140259.contig00031,858,858,99.883,1,858,2866,3723,0.0,1544.0,1.0
group_35609,SPVP140260.contig00043,456,434,92.627,23,456,679,246,0.0,639.0,0.9517543859649122
group_35620,NZ_JABCIE010000006,684,684,95.614,1,684,240459,239776,0.0,1099.0,1.0
group_35621,SRR13684777.contig00078,231,231,100.0,1,231,2389,2619,1.07e-115,417.0,1.0
group_35622,SRR18762455.contig00013,195,157,71.975,45,193,70446,70600,7.75e-09,63.5,0.8051282051282052
group_35628,SPVP140259.contig00050,291,291,98.625,1,291,1011,721,9.91e-143,508.0,1.0
group_3563,SPVP110054.contig00013,1362,1362,99.853,1,1362,83719,82358,0.0,2448.0,1.0
group_35637,DADYHI010000043,489,489,98.773,1,489,1160,672,0.0,856.0,1.0
group_35638,SPVP140090.contig00025,456,456,100.0,1,456,1581,1126,0.0,823.0,1.0
group_35639,VP11139.contig00032,546,546,98.535,1,546,1254,709,0.0,949.0,1.0
group_35640,SRR11350400.contig00028,645,599,88.815,48,645,5895,5297,0.0,775.0,0.9286821705426357
group_35641,AAXNRW010000026,360,360,77.5,1,360,4117,3758,2.59e-75,285.0,1.0
group_35656,SPVP140260.contig00034,888,814,93.735,74,887,10348,9535,0.0,1239.0,0.9166666666666666
group_35657,SPVP140260.contig00034,1818,1818,95.27,1,1818,8786,6969,0.0,2892.0,1.0
group_35660,SPVP140260.contig00034,711,711,99.859,1,711,9403,8693,0.0,1278.0,1.0
group_35667,SPVP140285.contig00027,378,378,99.206,1,378,12967,12590,0.0,669.0,1.0
group_35683,VP11139.contig00023,276,276,97.826,1,276,30039,29764,6.76e-132,471.0,1.0
group_35684,VP11139.contig00023,633,633,100.0,1,633,30675,30043,0.0,1142.0,1.0
group_3570,AAXOXW010000025,585,585,81.709,1,585,518,1102,6.01e-162,573.0,1.0
group_35722,SRR18034811.contig00002,714,711,95.359,5,714,333673,334383,0.0,1131.0,0.9957983193277311
group_3573,NZ_KK020655,345,345,99.42,1,345,18793,18449,1.12e-174,614.0,1.0
group_35734,SRR11823751.contig00047,249,250,95.2,1,249,358,607,1.33e-108,394.0,1.0040160642570282
group_3578,SRR18762455.contig00008,462,462,95.887,1,462,9001,9462,0.0,748.0,1.0
group_35780,JACVHI010000029.1,381,381,88.451,1,381,13064,12684,3.57e-137,489.0,1.0
group_35781,JACVHJ010000017.1,681,681,99.559,1,681,95025,95705,0.0,1215.0,1.0
group_35782,SRR11350400.contig00010,994,990,100.0,1,990,182632,183621,0.0,1786.0,0.9959758551307847
group_35783,SRR11350400.contig00010,510,510,99.804,1,510,181007,181516,0.0,916.0,1.0
group_35787,NZ_BAVK01000027,435,435,97.241,1,435,4464,4030,0.0,731.0,1.0
group_35802,VP06050.contig00001,1248,1248,95.673,1,1248,779500,778253,0.0,2008.0,1.0
group_35803,SPVP140285.contig00023,585,585,99.829,1,585,12533,13117,0.0,1051.0,1.0
group_35809,NZ_NNKS01000506,477,477,97.275,1,477,518,42,0.0,802.0,1.0
group_35810,SRR18609788.contig00035,585,563,92.895,24,585,6786,7346,0.0,829.0,0.9623931623931624
group_35812,NZ_JABCBH010000022,909,909,100.0,1,909,1487,2395,0.0,1640.0,1.0
group_35825,SRR17888663.contig00048,582,582,98.282,1,582,430,1011,0.0,1005.0,1.0
group_35842,NZ_CP051100,768,768,98.568,1,768,3320696,3321463,0.0,1336.0,1.0
group_35863,NZ_JABCBH010000029,285,285,99.649,1,285,1190,906,2.78e-143,510.0,1.0
group_35864,NZ_JABCBH010000029,279,279,99.642,1,279,909,631,4.9e-140,499.0,1.0
group_3588,SPVP150045.contig00002,418,418,99.522,1,418,483859,484275,0.0,742.0,1.0
group_35880,SPVP140260.contig00027,1209,1209,100.0,1,1209,6292,5084,0.0,2181.0,1.0
group_35881,SPVP140260.contig00027,834,834,100.0,1,834,6387,7220,0.0,1505.0,1.0
group_35887,VP06050.contig00028,474,474,97.679,1,474,6448,6921,0.0,806.0,1.0
group_35986,JAJGNV010000020.1,261,261,95.402,1,261,10581,10841,1.2299999999999999e-115,417.0,1.0
group_35987,SPVP170146.contig00043,348,346,92.197,3,348,2006,1662,6.2499999999999995e-140,499.0,0.9942528735632183
group_36020,NZ_LFYN01000051,387,387,100.0,1,387,1877,1491,0.0,699.0,1.0
group_36021,NZ_LFYN01000051,435,435,99.77,1,435,2298,1864,0.0,781.0,1.0
group_36032,JACVHJ010000010.1,336,336,79.464,1,336,185473,185141,4.64e-78,294.0,1.0
group_36034,JACVHJ010000010.1,297,297,90.236,1,295,185087,184795,1.32e-109,398.0,1.0
group_3604,SRR13684777.contig00058,792,792,100.0,1,792,5256,4465,0.0,1429.0,1.0
group_36043,NZ_JABCFE010000015,387,387,96.899,1,387,5056,5442,0.0,645.0,1.0
group_36044,VP11139.contig00055,306,305,97.705,1,305,2054,1750,5.799999999999999e-146,519.0,0.9967320261437909
group_36045,VP11139.contig00055,147,148,95.946,1,147,2604,2459,1.48e-60,234.0,1.0068027210884354
group_36047,SPVP150085.contig00034,654,654,92.355,1,654,9049,9657,0.0,991.0,1.0
group_36052,DADYHI010000053,882,882,99.887,1,882,15,896,0.0,1587.0,1.0
group_36083,SRR11350400.contig00028,573,569,95.958,5,573,22101,21533,0.0,923.0,0.9930191972076788
group_3610,SRR11823751.contig00001,1341,1341,100.0,1,1341,179888,181228,0.0,2419.0,1.0
group_3616,SRR11823746.contig00004,327,327,100.0,1,327,579199,578873,1.2000000000000002e-167,590.0,1.0
group_36160,AAXOXW010000070,396,395,90.633,1,395,1595,1201,5.5300000000000004e-154,546.0,0.9974747474747475
group_36169,SPVP150045.contig00030,1338,1338,98.954,1,1338,174,1511,0.0,2351.0,1.0
group_36170,SPVP140285.contig00021,222,222,96.396,1,222,21468,21689,5.65e-100,365.0,1.0
group_36177,NZ_NNKS01000403,489,489,99.591,1,489,556,68,0.0,874.0,1.0
group_36186,SRR4016801.contig00023,630,630,99.683,1,630,4551,5179,0.0,1124.0,1.0
group_36188,NZ_KK020625,414,414,99.034,1,414,223168,222755,0.0,729.0,1.0
group_36196,NZ_CP046785,417,417,100.0,1,417,2489538,2489954,0.0,753.0,1.0
group_36199,AAXNRW010000019,495,443,96.614,53,495,5113,4671,0.0,732.0,0.8949494949494949
group_362,SRR19641559.contig00001,1749,1748,79.405,1,1748,1193058,1191311,0.0,1530.0,0.9994282447112636
group_36202,VP07003.contig00012,477,477,99.79,1,477,5138,5614,0.0,856.0,1.0
group_3625,VP07269.contig00005,297,297,99.327,1,297,75618,75322,1.08e-148,527.0,1.0
group_3632,NZ_KK020655,750,750,100.0,1,750,158951,158202,0.0,1353.0,1.0
group_36322,SPVP140285.contig00021,462,462,96.537,1,462,28200,28661,0.0,762.0,1.0
group_36357,SRR11823746.contig00040,1227,1227,99.511,1,1227,1867,641,0.0,2186.0,1.0
group_364,NZ_KK020603,741,741,96.356,1,741,163631,164371,0.0,1215.0,1.0
group_3645,SPVP110054.contig00015,327,327,99.694,1,327,72138,71812,5.11e-166,586.0,1.0
group_3646,NZ_NNEL01000032,924,921,93.702,4,924,108000,108920,0.0,1400.0,0.9967532467532467
group_3648,JACVHI010000018.1,327,327,99.694,1,327,74818,75144,5.11e-166,586.0,1.0
group_36532,SRR18762455.contig00013,855,855,93.684,1,855,7862,8716,0.0,1299.0,1.0
group_36533,SRR18762455.contig00013,777,774,98.062,4,777,8719,9492,0.0,1329.0,0.9961389961389961
group_3654,SPVP170102.contig00001,207,207,100.0,1,207,433522,433728,1.01e-102,374.0,1.0
group_36547,VP07003.contig00028,660,660,95.303,1,660,1359,700,0.0,1051.0,1.0
group_36550,DADYHI010000009,561,561,98.752,1,561,191669,192228,0.0,977.0,1.0
group_36551,SPVP150139.contig00028,408,408,97.794,1,408,10861,10454,0.0,696.0,1.0
group_36553,SRR11350400.contig00032,618,618,98.867,1,618,5786,6403,0.0,1084.0,1.0
group_36555,JAJGNV010000019.1,420,420,98.095,1,420,10905,11324,0.0,722.0,1.0
group_36556,NZ_KK020582,432,432,97.917,1,432,3467,3036,0.0,739.0,1.0
group_3656,JADQEE010000002.1,1113,1113,99.91,1,1113,426478,427590,0.0,2003.0,1.0
group_36560,VP11139.contig00050,366,366,100.0,1,366,2932,2567,0.0,661.0,1.0
group_36561,VP11139.contig00043,402,389,72.494,16,402,1239,1625,4.3399999999999996e-54,214.0,0.9676616915422885
group_36562,NZ_CP051100,768,768,97.266,1,768,3320696,3321463,0.0,1291.0,1.0
group_36563,NZ_NNKS01000368,291,291,97.938,1,291,181,471,5.14e-140,499.0,1.0
group_36564,NZ_JABCFE010000009,639,641,97.192,1,639,45287,45926,0.0,1065.0,1.0031298904538342
group_3657,SPVP140285.contig00023,322,322,100.0,1,322,23636,23957,6.129999999999999e-165,581.0,1.0
group_36575,NZ_JABCIE010000024,465,465,99.14,1,465,13027,13491,0.0,821.0,1.0
group_36580,SPVP140260.contig00039,687,688,99.855,1,687,3579,4266,0.0,1233.0,1.0014556040756915
group_36581,SPVP170098.contig00035,633,633,92.891,1,633,2542,3174,0.0,939.0,1.0
group_36584,SPVP170098.contig00022,642,642,97.508,1,642,2651,2010,0.0,1086.0,1.0
group_36590,NZ_JABCIE010000024,300,300,97.333,1,300,5180,5479,3.5799999999999996e-142,506.0,1.0
group_36592,VP07003.contig00029,492,492,98.374,1,492,16691,17182,0.0,852.0,1.0
group_36596,SPVP140090.contig00020,312,312,97.756,1,312,13442,13131,9.389999999999999e-150,532.0,1.0
group_36605,SRR16324073.contig00008,681,681,99.559,1,681,1056,1736,0.0,1215.0,1.0
group_36606,NZ_MUXG01000028,343,343,99.125,1,343,2221,1880,7.0099999999999995e-171,602.0,1.0
group_36607,NZ_JNSU02000043,459,459,91.939,1,459,4034,3576,0.0,662.0,1.0
group_36610,SPVP150045.contig00021,291,291,99.313,1,291,1783,1493,1.91e-145,517.0,1.0
group_36612,AAXOXW010000042,675,675,100.0,1,675,4284,3610,0.0,1218.0,1.0
group_36621,NZ_JABCFE010000009,1239,1239,97.74,1,1239,28177,29415,0.0,2109.0,1.0
group_36629,SPVP140259.contig00028,1149,1149,99.304,1,1149,4804,3656,0.0,2037.0,1.0
group_36631,JAJGNV010000020.1,276,276,88.406,1,276,8238,8513,1.31e-96,354.0,1.0
group_36632,VP07003.contig00012,462,462,90.909,1,462,6037,6498,0.0,645.0,1.0
group_36636,JAJGNV010000020.1,363,363,96.694,1,363,16532,16894,7.46e-171,601.0,1.0
group_36637,SRR11823751.contig00038,1287,1287,100.0,1,1287,4321,5607,0.0,2322.0,1.0
group_36638,VP07269.contig00041,660,660,98.939,1,660,33,692,0.0,1159.0,1.0
group_3664,NZ_MUXG01000015,741,741,99.595,1,741,28726,27986,0.0,1324.0,1.0
group_36641,SPVP170011.contig00018,555,555,99.64,1,555,22059,22613,0.0,993.0,1.0
group_36642,VP11139.contig00004,396,395,95.949,1,395,395676,396070,0.0,641.0,0.9974747474747475
group_36649,SRR18034811.contig00002,405,405,96.79,1,405,321273,321677,0.0,673.0,1.0
group_36656,SPVP150085.contig00032,642,642,99.844,1,642,12854,13495,0.0,1154.0,1.0
